Country,City,PO/ORDER#,Categories,SKU,QTY ORD,CHANNEL,WAREHOUSE,Pick-Up / Delivery,Customer,SALES $,EXPECTED
United States,Houston,102712,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45202
United States,Houston,102711,Healthy Beverage,HB1016,14,Retail,Kern,Delivery,Customer1,1750,45262
United States,Houston,102710,Organic Beauty,OY2545,9,Retail,Kern,Delivery,Customer1,1125,45212
United States,NEW YORK CITY,102709,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45289
United States,NEW YORK CITY,102708,Fresh Packaged,FP2020,156,Retail,Kern,Delivery,Customer1,19500,45278
United States,Phoenix,102707,Organic Beauty,OY2545,6,Retail,Kern,Delivery,Customer1,750,45213
United States,San Diego,102706,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45248
United States,San Diego,102705,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45278
United States,Columbus,102704,Fresh Packaged,FP2020,58,Ecomm,Kern,Delivery,Customer2,7250,45286
United States,Columbus,102703,Organic Beauty,OY2545,58,Ecomm,Kern,Delivery,Customer2,7250,45250
United States,Columbus,102702,Healthy Beverage,HB1016,391,Ecomm,Kern,Delivery,Customer2,48875,45278
United States,San Diego,102701,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45273
United States,Chicago,102700,Healthy Beverage,HB1016,2,Retail,Kern,Delivery,Customer1,250,45202
United States,Chicago,102699,Organic Beauty,OY2545,3,Retail,Kern,Delivery,Customer1,375,45204
United States,Phoenix,102698,Fresh Packaged,FP2020,8,Retail,Kern,Delivery,Customer1,1000,45238
United States,Phoenix,102697,Healthy Beverage,HB1016,3,Retail,Kern,Delivery,Customer1,375,45203
United States,Phoenix,102696,Organic Beauty,OY2545,7,Retail,Kern,Delivery,Customer1,875,45283
United States,Houston,102695,Fresh Packaged,FP2020,27,Retail,Kern,Delivery,Customer1,3375,45284
United States,Houston,102694,Healthy Beverage,HB1016,2,Retail,Kern,Delivery,Customer1,250,45284
United States,Houston,102693,Organic Beauty,OY2545,5,Retail,Kern,Delivery,Customer1,625,45218
United States,Dallas,102692,Healthy Beverage,HB1016,12,Retail,Kern,Delivery,Customer1,1500,45215
United States,NEW YORK CITY,102691,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45215
United States,Charlotte,102690,Fresh Packaged,FP2020,44,Ecomm,Kern,Delivery,Customer2,5500,45206
United States,Charlotte,102689,Organic Beauty,OY2545,32,Ecomm,Kern,Delivery,Customer2,4000,45253
United States,Charlotte,102688,Healthy Beverage,HB1016,12,Ecomm,Kern,Delivery,Customer2,1500,45279
United States,Austin,102687,Fresh Packaged,FP2020,41,Ecomm,Kern,Delivery,Customer2,5125,45214
United States,Austin,102686,Organic Beauty,OY2545,66,Ecomm,Kern,Delivery,Customer2,8250,45213
United States,Austin,102685,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45218
United States,San Jose,102684,Fresh Packaged,FP2020,78,Ecomm,Kern,Delivery,Customer2,9750,45248
United States,San Jose,102683,Organic Beauty,OY2545,76,Ecomm,Kern,Delivery,Customer2,9500,45228
United States,San Jose,102682,Healthy Beverage,HB1016,81,Ecomm,Kern,Delivery,Customer2,10125,45214
United States,San Diego,102681,Healthy Beverage,HB1016,7,Retail,Kern,Delivery,Customer1,875,45213
United States,San Diego,102680,Organic Beauty,OY2545,17,Retail,Kern,Delivery,Customer1,2125,45256
United States,Houston,102679,Fresh Packaged,FP2020,12,Retail,Kern,Delivery,Customer1,1500,45207
United States,Houston,102678,Healthy Beverage,HB1016,7,Retail,Kern,Delivery,Customer1,875,45222
United States,Phoenix,102677,Fresh Packaged,FP2020,4,Retail,Kern,Delivery,Customer1,500,45280
United States,Phoenix,102676,Healthy Beverage,HB1016,12,Retail,Kern,Delivery,Customer1,1500,45271
United States,Dallas,102675,Healthy Beverage,HB1016,9,Retail,Kern,Delivery,Customer1,1125,45256
United States,NEW YORK CITY,102674,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45224
United States,NEW YORK CITY,102673,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45229
United States,Chicago,102672,Organic Beauty,OY2545,9,Retail,Kern,Delivery,Customer1,1125,45280
United States,San Jose,102671,Fresh Packaged,FP2020,34,Ecomm,Kern,Delivery,Customer2,4250,45286
United States,San Jose,102670,Organic Beauty,OY2545,15,Ecomm,Kern,Delivery,Customer2,1875,45269
United States,San Diego,102669,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45214
United States,Dallas,102668,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45201
United States,Chicago,102667,Organic Beauty,OY2545,11,Retail,Kern,Delivery,Customer1,1375,45203
United States,NEW YORK CITY,102666,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45213
United States,Houston,102665,Fresh Packaged,FP2020,7,Retail,Kern,Delivery,Customer1,875,45209
United States,Houston,102664,Healthy Beverage,HB1016,11,Retail,Kern,Delivery,Customer1,1375,45289
United States,NEW YORK CITY,102663,Fresh Packaged,FP2020,104,Retail,Kern,Delivery,Customer1,13000,45280
United States,NEW YORK CITY,102662,Healthy Beverage,HB1016,104,Retail,Kern,Delivery,Customer1,13000,45280
United States,Indianapolis,102661,Fresh Packaged,FP2020,32,Ecomm,Kern,Delivery,Customer2,4000,45272
United States,Indianapolis,102660,Organic Beauty,OY2545,21,Ecomm,Kern,Delivery,Customer2,2625,45259
United States,Indianapolis,102659,Healthy Beverage,HB1016,16,Ecomm,Kern,Delivery,Customer2,2000,45254
United States,Fort Worth,102658,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45248
United States,Fort Worth,102657,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45201
United States,Chicago,102656,Healthy Beverage,HB1016,19,Retail,Kern,Delivery,Customer1,2375,45233
United States,Chicago,102655,Organic Beauty,OY2545,10,Retail,Kern,Delivery,Customer1,1250,45201
United States,NEW YORK CITY,102654,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45233
United States,NEW YORK CITY,102653,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45243
United States,Phoenix,102652,Fresh Packaged,FP2020,3,Retail,Kern,Delivery,Customer1,375,45271
United States,Phoenix,102651,Healthy Beverage,HB1016,15,Retail,Kern,Delivery,Customer1,1875,45252
United States,Columbus,102650,Fresh Packaged,FP2020,28,Ecomm,Kern,Delivery,Customer2,3500,45247
United States,Columbus,102649,Organic Beauty,OY2545,46,Ecomm,Kern,Delivery,Customer2,5750,45267
United States,Columbus,102648,Healthy Beverage,HB1016,40,Ecomm,Kern,Delivery,Customer2,5000,45246
United States,Jacksonville,102647,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45264
United States,Indianapolis,102646,Fresh Packaged,FP2020,20,Ecomm,Kern,Delivery,Customer2,2500,45221
United States,Indianapolis,102645,Healthy Beverage,HB1016,37,Ecomm,Kern,Delivery,Customer2,4625,45267
United States,San Francisco,102644,Healthy Beverage,HB1016,12,Ecomm,Kern,Delivery,Customer2,1500,45268
United States,San Francisco,102643,Organic Beauty,OY2545,14,Ecomm,Kern,Delivery,Customer2,1750,45208
United States,San Francisco,102642,Fresh Packaged,FP2020,31,Ecomm,Kern,Delivery,Customer2,3875,45236
United States,Austin,102641,Fresh Packaged,FP2020,30,Ecomm,Kern,Delivery,Customer2,3750,45221
United States,Austin,102640,Organic Beauty,OY2545,30,Ecomm,Kern,Delivery,Customer2,3750,45250
United States,Indianapolis,102639,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45238
United States,Indianapolis,102638,Healthy Beverage,HB1016,5,Ecomm,Kern,Delivery,Customer2,625,45239
United States,NEW YORK CITY,102637,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45239
United States,NEW YORK CITY,102636,Organic Beauty,OY2545,104,Retail,Kern,Delivery,Customer1,13000,45216
United States,Chicago,102635,Healthy Beverage,HB1016,36,Retail,Kern,Delivery,Customer1,4500,45218
United States,Chicago,102634,Organic Beauty,OY2545,6,Retail,Kern,Delivery,Customer1,750,45237
United States,Indianapolis,102633,Fresh Packaged,FP2020,19,Ecomm,Kern,Delivery,Customer2,2375,45242
United States,Indianapolis,102632,Healthy Beverage,HB1016,38,Ecomm,Kern,Delivery,Customer2,4750,45283
United States,Houston,102631,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45265
United States,Houston,102630,Healthy Beverage,HB1016,34,Retail,Kern,Delivery,Customer1,4250,45282
United States,Houston,102629,Organic Beauty,OY2545,10,Retail,Kern,Delivery,Customer1,1250,45249
United States,Phoenix,102628,Fresh Packaged,FP2020,8,Retail,Kern,Delivery,Customer1,1000,45222
United States,Phoenix,102627,Healthy Beverage,HB1016,11,Retail,Kern,Delivery,Customer1,1375,45202
United States,Phoenix,102626,Organic Beauty,OY2545,9,Retail,Kern,Delivery,Customer1,1125,45283
United States,San Diego,102625,Healthy Beverage,HB1016,42,Retail,Kern,Delivery,Customer1,5250,45248
United States,Dallas,102624,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45265
United States,Dallas,102623,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45216
United States,NEW YORK CITY,102622,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45203
United States,Houston,102621,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45243
United States,Houston,102620,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45267
United States,Houston,102619,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45275
United States,San Diego,102618,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45244
United States,San Diego,102617,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45244
United States,Phoenix,102616,Fresh Packaged,FP2020,3,Retail,Kern,Delivery,Customer1,375,45231
United States,Phoenix,102615,Healthy Beverage,HB1016,4,Retail,Kern,Delivery,Customer1,500,45219
United States,Chicago,102614,Organic Beauty,OY2545,16,Retail,Kern,Delivery,Customer1,2000,45239
United States,Chicago,102613,Healthy Beverage,HB1016,11,Retail,Kern,Delivery,Customer1,1375,45279
United States,NEW YORK CITY,102612,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45233
United States,NEW YORK CITY,102611,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45217
United States,NEW YORK CITY,102610,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45239
United States,Charlotte,102609,Organic Beauty,OY2545,24,Ecomm,Kern,Delivery,Customer2,3000,45263
United States,NEW YORK CITY,102608,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45263
United States,Jacksonville,102607,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45278
United States,Jacksonville,102606,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45249
United States,Fort Worth,102605,Fresh Packaged,FP2020,260,Ecomm,Kern,Delivery,Customer2,32500,45282
United States,Fort Worth,102604,Healthy Beverage,HB1016,312,Ecomm,Kern,Delivery,Customer2,39000,45247
United States,Fort Worth,102603,Organic Beauty,OY2545,156,Ecomm,Kern,Delivery,Customer2,19500,45286
United States,Charlotte,102602,Healthy Beverage,HB1016,40,Ecomm,Kern,Delivery,Customer2,5000,45273
United States,San Francisco,102601,Organic Beauty,OY2545,16,Ecomm,Kern,Delivery,Customer2,2000,45278
United States,San Francisco,102600,Healthy Beverage,HB1016,24,Ecomm,Kern,Delivery,Customer2,3000,45210
United States,Indianapolis,102599,Healthy Beverage,HB1016,22,Ecomm,Kern,Delivery,Customer2,2750,45270
United States,Indianapolis,102598,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45257
United States,Jacksonville,102597,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer1,6500,45226
United States,Jacksonville,102596,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer1,6500,45220
United States,Jacksonville,102595,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer1,13000,45233
United States,Houston,102594,Fresh Packaged,FP2020,3,Retail,Kern,Delivery,Customer1,375,45285
United States,Fort Worth,102593,Fresh Packaged,FP2020,260,Ecomm,Kern,Delivery,Customer1,32500,45247
United States,Fort Worth,102592,Healthy Beverage,HB1016,312,Ecomm,Kern,Delivery,Customer1,39000,45243
United States,Fort Worth,102591,Organic Beauty,OY2545,156,Ecomm,Kern,Delivery,Customer1,19500,45232
United States,Philadelphia,102590,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45270
United States,Phoenix,102589,Healthy Beverage,HB1016,5,Retail,Kern,Delivery,Customer1,625,45277
United States,San Diego,102588,Organic Beauty,OY2545,1,Retail,Kern,Delivery,Customer1,125,45246
United States,San Diego,102587,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45260
United States,San Diego,102586,Fresh Packaged,FP3055,14,Retail,Kern,Delivery,Customer1,1750,45235
United States,NEW YORK CITY,102585,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45201
United States,NEW YORK CITY,102584,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45239
United States,Chicago,102583,Healthy Beverage,HB1016,7,Retail,Kern,Delivery,Customer1,875,45224
United States,Chicago,102582,Organic Beauty,OY2545,11,Retail,Kern,Delivery,Customer1,1375,45261
United States,NEW YORK CITY,102581,Healthy Beverage,HB1016,104,Retail,Kern,Delivery,Customer1,13000,45270
United States,NEW YORK CITY,102580,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45238
United States,NEW YORK CITY,102579,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45270
United States,NEW YORK CITY,102578,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45243
United States,Dallas,102577,Organic Beauty,OY2545,4,Retail,Kern,Delivery,Customer1,500,45283
United States,San Jose,102576,Organic Beauty,OY2545,74,Ecomm,Kern,Delivery,Customer1,9250,45283
United States,San Jose,102575,Healthy Beverage,HB1016,125,Ecomm,Kern,Delivery,Customer1,15625,45233
United States,Columbus,102574,Fresh Packaged,FP2020,45,Ecomm,Kern,Delivery,Customer1,5625,45239
United States,Columbus,102573,Organic Beauty,OY2545,41,Ecomm,Kern,Delivery,Customer1,5125,45249
United States,Columbus,102572,Healthy Beverage,HB1016,28,Ecomm,Kern,Delivery,Customer1,3500,45221
United States,Jacksonville,102571,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer1,6500,45274
United States,Jacksonville,102570,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer1,6500,45261
United States,NEW YORK CITY,102569,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45225
United States,Chicago,102568,Healthy Beverage,HB1016,15,Retail,Kern,Delivery,Customer1,1875,45203
United States,Phoenix,102567,Organic Pet,OP8025,12,Retail,Kern,Delivery,Customer1,1500,45206
United States,Phoenix,102566,Organic Beauty,OY2545,10,Retail,Kern,Delivery,Customer1,1250,45259
United States,Phoenix,102565,Healthy Beverage,HB1016,10,Retail,Kern,Delivery,Customer1,1250,45270
United States,Houston,102564,Fresh Packaged,FP2020,12,Retail,Kern,Delivery,Customer1,1500,45233
United States,Dallas,102563,Healthy Beverage,HB1016,30,Retail,Kern,Delivery,Customer1,3750,45272
United States,Dallas,102562,Organic Beauty,OY2545,12,Retail,Kern,Delivery,Customer1,1500,45230
United States,NEW YORK CITY,102561,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45231
United States,NEW YORK CITY,102560,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45229
United States,NEW YORK CITY,102559,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45203
United States,NEW YORK CITY,102558,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45284
United States,San Diego,102557,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45221
United States,San Diego,102556,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45268
United States,San Diego,102555,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45282
United States,Seattle,102554,Organic Pet,OP8025,3,Major Distributor,Kern,Delivery,Customer3,375,45254
United States,Seattle,102553,Fresh Packaged,FP3055,4,Major Distributor,Kern,Delivery,Customer3,500,45256
United States,Denver,102552,Fresh Packaged,FP3055,319,Closeout,Kern,Delivery,Customer4,39875,45244
United States,Denver,102551,Organic Pet,OP8025,673,Closeout,Kern,Delivery,Customer4,84125,45247
United States,Austin,102550,Healthy Beverage,HB1016,100,Ecomm,Kern,Delivery,Customer2,12500,45242
United States,San Jose,102549,Organic Beauty,OY2545,29,Ecomm,Kern,Delivery,Customer2,3625,45241
United States,San Jose,102548,Healthy Beverage,HB1016,27,Ecomm,Kern,Delivery,Customer2,3375,45239
United States,Houston,102547,Fresh Packaged,FP2020,14,Retail,Kern,Delivery,Customer1,1750,45237
United States,Philadelphia,102546,Organic Pet,OP8025,2,Retail,Kern,Delivery,Customer1,250,45206
United States,Philadelphia,102545,Healthy Beverage,HB1016,3,Retail,Kern,Delivery,Customer1,375,45229
United States,San Diego,102544,Organic Beauty,OY2545,19,Retail,Kern,Delivery,Customer1,2375,45283
United States,San Diego,102543,Fresh Packaged,FP3055,8,Retail,Kern,Delivery,Customer1,1000,45216
United States,San Diego,102542,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45234
United States,NEW YORK CITY,102541,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45229
United States,NEW YORK CITY,102540,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45220
United States,Phoenix,102539,Healthy Beverage,HB1016,10,Retail,Kern,Delivery,Customer1,1250,45257
United States,Chicago,102538,Organic Beauty,OY2545,19,Retail,Kern,Delivery,Customer1,2375,45240
United States,Chicago,102537,Healthy Beverage,HB1016,12,Retail,Kern,Delivery,Customer1,1500,45219
United States,Dallas,102536,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45258
United States,Dallas,102535,Healthy Beverage,HB1016,14,Retail,Kern,Delivery,Customer1,1750,45226
United States,San Diego,102534,Organic Beauty,OY2545,42,Retail,Kern,Delivery,Customer1,5250,45230
